Año;Mes;Período;Operador;Línea;Servicio;Tipo de Tracción;TK Remolcados (1);TK Coche Motor (2);TK Eléctricos (3);Trenes Kilómetro (TK) (1+2+3);Variación % TK;CK Locomotoras (4);CK Remolcados (5);CK Coche Motor (6);CK Eléctricos (7);Coches Kilómetro (CK) (5+6+7);Varicaión % CK;Velocidad Comercial Trenes Diésel;Variación % Velocidad Comercial TD;Velocidad Comercial Trenes Eléctricos;Variación % Velocidad Comercial TE;Form. Media Trenes Remolcados;Form. Media Trenes Coche Motor;Form. Media Trenes Eléctricos;Asientos Ofrecidos Coches Remolcados;Asientos Ofrecidos Coches Motor;Asientos Ofrecidos Coches Eléctrico;Asientos Prom. x C. Remolcados;Asientos Prom. x C. Motor;Asientos Prom. x C. Eléctricos;Trenes Programados;Trenes Cancelados;Trenes Corridos (TC);Variación % TC;Trenes Puntuales;Trenes Atrasados;Regularidad Absoluta;RA 95%;RA 95%+;Regularidad Relativa;Cumplimiento del Programa;Columna1;Pasajeros Pagos (PAX);Variación % PAX;PAX Día Habil (promedio estimado);Variación % Día Hábil;PAX x Tren;PAX x Coche;Variación % Pax x Coche;Capacidad x Coche (4xm2);AJUSTE;Ocupación Media (PaxKm/CocheKm);Variación % Ocupacion Media;% de Ocupación Media PAX;Variación % Ocupación PAX;PAX Kilómetro;PAX Recorrido Medio;Vaciación % PAX Recorrido Medio;PAX Desestacionalizados;Columna2;Columna3;Variación % Indicadores de Confort;Recaudación Vta. Boletos $;Tarifa Media $;TARIFA como % del Salario medio (44 bol x mes);Tarifa Media US Dólar;Indice Dia Habil;Km. Línea (entre cabeceras) en Servicio;Km. De Vía (entre cabeceras);Cantidad de Estaciones en Servicio;Personal;Recaudación/Km. Línea (PESOS);Recaudación/Km. Línea (DÓLAR US);Recaudación/Trenes Corridos (PESOS);Recaudación/Trenes Corridos (DÓLAR US);Recaudación/Coche Kilómetro (PESOS);Recaudación/Coche Kilómetro (DÓLAR US);Recaudación/Pasajeros Kilómetro (PESOS);Recaudación/Pasajeros Kilómetro (DÓLAR US);Recaudación/Personal (PESOS);Recaudación/Personal (DÓLAR US);Pasajeros Pagos/Personal;Trenes corridos/Personal;Pasajeros Pagos/Km. Línea;Pasajeros Pagos/Estaciones;UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la demanda (Pax Km/Km Línea);UTILIZACIÓN DE INFRAESTRUCTURA: Densidad vinculada a la oferta (Coches Km/Km Línea);Coches en Servicio;Pax/Coches en Servicio;OBSERVACIONES;Cotización Dólar US;TC Remolcados;;Periodo;DÓLAR - Tipo de cambio nominal promedio mensual (BCRA);Ingreso Medio Centros Urbanos (promedios mensuales en base a trimestralers);5/26/2026;PAX;TC;Ocupación Media (PaxKm/CocheKm);% Ocupación Media (PaxKm/CocheKm/Capacidad x Coche);Regularidad Absoluta;;Tarifa Media;Tarifa Media Dolares;Pasajeros Totales (estimados);Evasión Estimada;Observaciones;Captación Media (Pax x Coche);Trenes Kilómetro;Coches Kilómetro;;Estaciones en servicio;;;PAX Dìa Habil
2013;Febrero;February-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;260,956;;;260,956;-0.4%;260,956;1,565,736;;;1,565,736;-0.4%;37.4;3.9%;;;6.0;;;2,711,232;;;96;;;4,946;239;4,707;-0.4%;4,323;384;87.40%;95.00%;;91.84%;95.17%;;3,375,930;-3.1%;142,324;-1.1%;717;120;-2.7%;188;1;49.5;-3.5%;26.33%;-3.5%;77,511,353;23.0;-0.8%;3,766,236;;;3.24%;$5,709,117.00;$1.69;1.69%;USD 0.34;23.72;55.44;110.88;20;2,400;$ 102,978.30;USD 20,401.49;$ 1,212.90;USD 240.29;$ 3.65;USD 0.72;$0.074;USD 0.015;$ 2,378.80;USD 471.27;1,407;1.96;60,893;168,797;1,398,112;28,242;146;23,123;;5.05;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Marzo;March-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;290,727;;;290,727;-0.4%;290,727;1,744,364;;;1,744,364;-0.4%;37.4;3.9%;;;6.0;;;3,020,544;;;96;;;5,534;290;5,244;-0.4%;4,635;609;83.75%;95.00%;;88.39%;94.76%;;4,162,526;-4.7%;160,653;0.2%;794;132;-4.3%;188;1;54.2;-3.5%;28.85%;-3.5%;94,614,216;22.7;0.8%;4,088,331;;;2.24%;$5,399,864.00;$1.30;1.29%;USD 0.25;25.91;55.44;110.88;20;2,400;$ 97,400.14;USD 19,023.47;$ 1,029.72;USD 201.12;$ 3.10;USD 0.60;$0.057;USD 0.011;$ 2,249.94;USD 439.44;1,734;2.19;75,082;208,126;1,706,606;31,464;146;28,510;;5.12;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Abril;April-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;274,650;;;274,650;4.9%;274,650;1,647,899;;;1,647,899;4.9%;37.4;3.9%;;;6.0;;;2,853,504;;;96;;;5,416;462;4,954;4.9%;4,218;736;77.88%;95.00%;;85.14%;91.47%;;4,198,983;6.6%;163,258;0.1%;848;141;1.6%;188;1;57.4;0.9%;30.51%;0.9%;94,519,107;22.5;-0.7%;4,172,790;;;1.12%;;;;;25.72;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,750;2.06;75,739;209,949;1,704,890;29,724;146;28,760;;5.20;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Mayo;May-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;282,522;;;282,522;-0.2%;282,522;1,695,133;;;1,695,133;-0.2%;37.4;3.9%;;;6.0;;;2,935,296;;;96;;;5,686;590;5,096;-0.2%;4,138;958;72.78%;95.00%;;81.20%;89.62%;;4,297,917;1.4%;159,123;0.3%;843;141;1.6%;188;1;57.4;1.8%;30.51%;1.8%;97,218,883;22.6;0.3%;4,197,882;;;0.49%;;;;;27.01;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,791;2.12;77,524;214,896;1,753,587;30,576;146;29,438;;5.28;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Junio;June-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;266,999;;;266,999;-5.8%;266,999;1,601,994;;;1,601,994;-5.8%;37.4;3.9%;;;6.0;;;2,774,016;;;96;;;5,305;489;4,816;-5.8%;3,928;888;74.04%;95.00%;;81.56%;90.78%;;3,877,796;-5.9%;155,672;-2.0%;805;134;-0.1%;188;1;54.8;0.6%;29.15%;0.6%;87,793,301;22.6;0.7%;3,950,367;;;-1.63%;;;;;24.91;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,616;2.01;69,946;193,890;1,583,573;28,896;146;26,560;;5.37;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Julio;July-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;267,332;;;267,332;-7.9%;267,332;1,603,990;;;1,603,990;-7.9%;37.4;3.9%;;;6.0;;;2,777,472;;;96;;;5,686;864;4,822;-7.9%;3,716;1,106;65.35%;95.00%;;77.06%;84.80%;;3,575,162;-15.4%;131,247;-17.0%;741;124;-8.1%;188;1;51.3;-7.0%;27.27%;-7.0%;82,228,726;23.0;1.3%;3,483,454;;;1.26%;;;;;27.24;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,490;2.01;64,487;178,758;1,483,202;28,932;146;24,487;;5.48;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Agosto;August-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;261,788;;;261,788;-12.0%;261,788;1,570,726;;;1,570,726;-12.0%;37.4;3.9%;;;6.0;;;2,719,872;;;96;;;5,271;549;4,722;-12.0%;3,614;1,108;68.56%;95.00%;;76.54%;89.58%;;3,702,863;-11.5%;135,935;-11.5%;784;131;0.5%;188;1;54.2;1.7%;28.84%;1.7%;85,165,849;23.0;1.2%;3,583,027;;;-4.30%;;;;;27.24;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,543;1.97;66,790;185,143;1,536,181;28,332;146;25,362;;5.62;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Septiembre;September-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;229,688;;;229,688;-19.4%;229,688;1,378,128;;;1,378,128;-19.4%;37.4;3.9%;;;6.0;;;2,386,368;;;96;;;4,570;427;4,143;-19.4%;3,106;1,037;67.96%;95.00%;;74.97%;90.66%;;3,307,787;-19.6%;126,059;-20.5%;798;133;-0.3%;188;1;55.2;0.6%;29.36%;0.6%;76,079,101;23.0;1.0%;3,200,515;;;-5.80%;;;;;26.24;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,378;1.73;59,664;165,389;1,372,278;24,858;146;22,656;;5.79;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Octubre;October-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;247,373;;;247,373;-17.6%;247,373;1,484,240;;;1,484,240;-17.6%;37.4;3.9%;;;6.0;;;2,034,672;;;76;;;4,730;268;4,462;-17.6%;3,209;1,253;67.84%;95.00%;;71.92%;94.33%;;3,683,487;-15.2%;133,799;-16.1%;826;138;3.0%;193;1;57.1;4.1%;29.58%;1.4%;84,720,201;23.0;1.1%;3,446,449;;;-6.23%;;;;;27.53;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,535;1.86;66,441;184,174;1,528,142;26,772;160;23,022;El 24/10/2013 entraron en servicio los nuevos trenes CCRR;5.89;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Noviembre;November-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;236,119;;;236,119;-15.2%;236,119;1,416,714;;;1,416,714;-15.2%;37.4;3.9%;;;6.0;;;1,942,104;;;76;;;4,570;311;4,259;-15.2%;3,020;1,239;66.08%;95.00%;;70.91%;93.19%;;3,501,008;-17.2%;134,914;-16.3%;822;137;-2.3%;193;1;56.8;-1.7%;29.45%;-4.2%;80,523,184;23.0;0.7%;3,348,737;;;-2.86%;;;;;25.95;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,459;1.77;63,149;175,050;1,452,438;25,554;160;21,881;;6.06;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Diciembre;December-2013;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;239,445;;;239,445;-14.7%;239,445;1,436,672;;;1,436,672;-14.7%;37.4;3.9%;;;6.0;;;1,969,464;;;76;;;4,684;365;4,319;-14.7%;3,118;1,201;66.57%;95.00%;;72.19%;92.21%;;3,178,858;-22.4%;118,969;-26.9%;736;123;-9.0%;193;1;50.9;-8.2%;26.37%;-10.6%;73,113,734;23.0;0.9%;3,109,073;;;0.79%;;;;;26.72;55.44;110.88;20;2,400;;;;;;;;;$ 0.00;USD 0.00;1,325;1.80;57,339;158,943;1,318,790;25,914;160;19,868;;6.37;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Enero;January-2014;UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;242,772;;;242,772;-16.0%;242,772;1,480,908;;;1,480,908;-14.6%;35.5;-5.1%;;;6.1;;;2,030,104;;;76;;;4,730;351;4,379;-16.0%;3,576;803;75.60%;95.00%;;81.66%;92.58%;;2,828,318;-25.5%;103,830;-25.5%;646;106;-12.8%;193;1;43.9;-12.5%;22.76%;-14.8%;65,051,314;23.0;0.3%;3,107,714;;;3.32%;;;;;27.24;55.44;110.88;20;2,217;;;;;;;;;$ 0.00;USD 0.00;1,276;1.98;51,016;141,416;1,173,364;26,712;160;17,677;;7.20;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Febrero;February-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;227,027;;;227,027;-13.0%;227,027;1,387,134;;;1,387,134;-11.4%;35.5;-5.1%;;;6.1;;;1,901,554;;;76;;;4,296;201;4,095;-13.0%;3,158;937;73.51%;95.00%;;77.12%;95.32%;;2,912,323;-13.7%;117,622;-17.4%;711;116;-2.6%;193;1;48.3;-2.5%;25.02%;-5.0%;66,983,429;23.0;0.2%;3,249,029;;;-1.73%;;;;;24.76;55.44;110.88;20;2,217;;;;;;;;;$ 0.00;USD 0.00;1,314;1.85;52,531;145,616;1,208,215;25,020;160;18,202;Concesión a Corredores Ferroviarios S.A. Res. MIT 41/2014, del 10/02/2014;7.95;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Marzo;March-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;293,721;;;293,721;1.0%;293,721;1,844,569;;;1,844,569;5.7%;45.5;21.7%;;;6.3;;;2,528,629;;;76;;;5,636;338;5,298;1.0%;3,748;1,550;66.50%;95.00%;;70.74%;94.00%;;3,157,797;-24.1%;124,372;-22.6%;596;95;-28.3%;193;1;39.4;-27.4%;20.40%;-29.3%;72,629,331;23.0;1.2%;3,101,511;;;12.73%;;;;;25.39;55.44;110.88;20;2,217;;;;;;;;;$ 0.00;USD 0.00;1,424;2.39;56,959;157,890;1,310,053;33,271;160;19,736;;8.00;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Abril;April-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;247,540;;;247,540;-9.9%;247,540;1,549,350;;;1,549,350;-6.0%;45.5;21.7%;;;6.3;;;2,123,929;;;76;;;5,836;1,371;4,465;-9.9%;2,398;2,067;41.09%;95.00%;;53.71%;76.51%;;2,872,235;-31.6%;113,978;-30.2%;643;103;-27.2%;193;1;42.6;-25.7%;22.09%;-27.6%;66,061,405;23.0;2.2%;2,854,318;;;7.91%;;;;;25.20;55.44;110.88;20;2,217;;;;;;;;;$ 0.00;USD 0.00;1,296;2.01;51,808;143,612;1,191,584;27,946;160;17,951;;8.08;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Mayo;May-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;255,800;;;255,800;-9.5%;255,800;1,788,043;;;1,788,043;5.5%;38.9;4.0%;;;7.0;;;2,451,141;;;76;;;5,437;823;4,614;-9.5%;2,687;1,927;49.42%;95.00%;;58.24%;84.86%;;3,026,733;-29.6%;112,309;-29.4%;656;94;-33.2%;193;1;38.9;-32.1%;20.17%;-33.9%;69,614,859;23.0;1.7%;2,956,285;;;12.05%;;;;;26.95;55.44;110.88;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,365;2.08;54,595;137,579;1,255,679;32,252;160;18,917;Servicios extendidos a Cabred desde el 25/05/2014;8.11;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Junio;June-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;237,599;;;237,599;-11.0%;237,599;1,660,817;;;1,660,817;3.7%;38.9;4.0%;;;7.0;;;2,381,549;;;76;;;5,052;569;4,483;-6.9%;2,675;1,808;52.95%;95.00%;;59.67%;88.74%;;3,105,311;-19.9%;120,735;-22.4%;693;99;-26.2%;193;1;43.0;-21.5%;22.28%;-23.6%;71,422,153;23.0;1.6%;3,163,425;;;7.55%;;;;;25.72;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,401;2.02;42,950;141,151;987,858;22,971;160;19,408;;8.19;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Julio;July-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;249,418;;;249,418;-6.7%;249,418;1,740,938;;;1,740,938;8.5%;38.9;4.0%;;;7.0;;;2,496,439;;;76;;;5,296;590;4,706;-2.4%;2,822;1,884;53.29%;95.00%;;59.97%;88.86%;;3,328,361;-6.9%;122,187;-6.9%;707;101;-18.0%;193;1;44.0;-14.2%;22.78%;-16.4%;76,552,303;23.0;0.0%;3,242,983;;;5.52%;;;;;27.24;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,501;2.12;46,035;151,289;1,058,815;24,079;160;20,802;;8.22;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Agosto;August-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;251,008;;;251,008;-4.1%;251,008;1,754,546;;;1,754,546;11.7%;38.9;4.0%;;;7.0;;;2,515,953;;;76;;;5,196;460;4,736;0.3%;3,662;1,074;70.48%;95.00%;;77.32%;91.15%;;3,466,615;-6.4%;131,162;-3.5%;732;105;-19.9%;193;1;45.4;-16.2%;23.55%;-18.4%;79,732,145;23.0;0.0%;3,354,425;;;9.34%;;;;;26.43;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,564;2.14;47,948;157,573;1,102,796;24,268;160;21,666;;8.38;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Septiembre;September-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;263,516;;;263,516;14.7%;263,516;1,844,612;;;1,844,612;33.8%;38.9;4.0%;;;7.0;;;2,645,104;;;76;;;5,144;172;4,972;20.0%;3,942;1,030;76.63%;95.00%;;79.28%;96.66%;;3,767,084;13.9%;140,773;11.7%;758;108;-18.7%;193;1;47.0;-14.9%;24.34%;-17.1%;86,642,932;23.0;0.0%;3,644,917;;;13.14%;;;;;26.76;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,699;2.24;52,104;171,231;1,198,381;25,513;160;23,544;;8.49;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Octubre;October-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;270,565;;;270,565;9.4%;270,565;1,847,959;;;1,847,959;24.5%;38.9;4.0%;;;6.8;;;2,649,903;;;76;;;5,260;155;5,105;14.4%;4,134;971;78.59%;95.00%;;80.98%;97.05%;;3,852,137;4.6%;138,766;3.7%;755;110;-19.7%;193;1;47.9;-16.0%;24.84%;-16.0%;88,599,151;23.0;0.0%;3,604,246;;;12.14%;;;;;27.76;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,738;2.30;53,280;175,097;1,225,438;25,560;160;24,076;;8.54;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Noviembre;November-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;255,725;;;255,725;8.3%;255,725;1,733,816;;;1,733,816;22.4%;38.9;4.0%;;;6.8;;;2,486,226;;;76;;;5,016;191;4,825;13.3%;3,874;951;77.23%;95.00%;;80.29%;96.19%;;3,560,395;1.7%;140,008;3.8%;738;109;-20.6%;193;1;47.2;-16.9%;24.47%;-16.9%;81,889,085;23.0;0.0%;3,405,541;;;12.43%;;;;;25.43;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,606;2.18;49,245;161,836;1,132,629;23,981;160;22,252;;8.57;;;;;;;;;;;;;;;;;;;;;;;;;
2014;Diciembre;December-2014;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;248,941;;;248,941;4.0%;248,941;1,680,352;;;1,680,352;17.0%;38.9;4.0%;;;6.8;;;2,409,561;;;76;;;5,132;435;4,697;8.8%;3,874;823;75.49%;95.00%;;82.48%;91.52%;;3,362,201;5.8%;125,831;5.8%;716;106;-13.6%;193;1;46.0;-9.6%;23.84%;-9.6%;77,330,623;23.0;0.0%;3,288,391;;;7.96%;;;;;26.72;72.3;144.60;22;2,217;;;;;;;;;$ 0.00;USD 0.00;1,517;2.12;46,503;152,827;1,069,580;23,241;160;21,014;;8.60;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Enero;January-2015;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;261,661;;;261,661;7.8%;261,661;1,771,445;;;1,771,445;19.6%;38.9;9.6%;;;6.8;;;2,540,185;;;76;;;5,260;323;4,937;12.7%;4,258;679;80.95%;95.00%;;86.25%;93.86%;;3,106,232;9.8%;115,259;11.0%;629;93;-12.2%;193;1;40.3;-8.2%;20.90%;-8.2%;71,443,336;23.0;0.0%;3,413,082;;;7.20%;;;;;26.95;72.3;144.60;22;2,708;;;;;;;;;$ 0.00;USD 0.00;1,147;1.82;42,963;141,192;988,151;24,501;160;19,414;;8.66;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Febrero;February-2015;COFESA - Corredores Ferroviarios S.A.;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;240,620;;;240,620;6.0%;240,620;1,636,216;;;1,636,216;18.0%;39.0;9.9%;;;6.8;;;2,346,272;;;76;;;4,656;116;4,540;10.9%;3,902;638;83.81%;95.00%;;85.95%;97.51%;;3,115,137;7.0%;131,330;11.7%;686;101;-13.3%;193;1;43.8;-9.3%;22.69%;-9.3%;71,648,151;23.0;0.0%;3,475,292;;;7.98%;;;;;23.72;72.3;144.60;22;2,708;;;;;;;;;$ 0.00;USD 0.00;1,150;1.68;43,086;141,597;990,984;22,631;160;19,470;;8.75;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Marzo;March-2015;SOFSE;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;254,188;;;254,188;-13.5%;254,188;1,728,478;;;1,728,478;-6.3%;39.0;-14.3%;;;6.8;;;2,478,573;;;76;;;5,132;336;4,796;-9.5%;3,728;1,068;72.64%;95.00%;;77.73%;93.45%;;3,647,535;15.5%;139,219;11.9%;761;112;17.8%;193;1;48.5;23.3%;25.15%;23.3%;83,893,305;23.0;0.0%;3,582,519;;;-12.54%;$9,570,131.20;$2.62;1.56%;USD 0.30;26.20;72.3;144.60;22;2,708;$ 132,366.96;USD 14,972.62;$ 1,995.44;USD 225.71;$ 5.54;USD 0.63;$0.114;USD 0.013;$ 3,534.02;USD 399.75;1,347;1.77;50,450;165,797;1,160,350;23,907;160;22,797;Toma de posesión SOFSE 02/03/2015;8.84;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Abril;April-2015;SOFSE;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;256,573;;;256,573;3.6%;256,573;1,744,696;;;1,744,696;12.6%;39.0;-14.3%;;;6.8;;;2,501,829;;;76;;;5,016;175;4,841;8.4%;3,839;1,002;76.54%;95.00%;;79.30%;96.51%;;4,041,681;40.7%;157,142;37.9%;835;123;19.5%;193;1;53.3;25.0%;27.61%;25.0%;92,958,663;23.0;0.0%;4,016,469;;;-6.03%;$10,536,572.20;$2.61;1.52%;USD 0.29;25.72;72.3;144.60;22;2,708;$ 145,734.06;USD 16,325.82;$ 2,176.53;USD 243.82;$ 6.04;USD 0.68;$0.113;USD 0.013;$ 3,890.91;USD 435.88;1,492;1.79;55,902;183,713;1,285,735;24,131;160;25,261;;8.93;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Mayo;May-2015;SOFSE;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;254,771;;;254,771;-0.4%;254,771;1,732,443;;;1,732,443;-3.1%;39.0;0.3%;;;6.8;;;2,484,258;;;76;;;5,132;325;4,807;4.2%;3,805;1,002;74.14%;95.00%;;79.16%;93.67%;;3,819,973;26.2%;147,432;31.3%;795;117;24.5%;193;1;50.7;30.3%;26.28%;30.3%;87,859,379;23.0;0.0%;3,731,062;;;-10.70%;$9,922,101.40;$2.60;1.48%;USD 0.29;25.91;72.3;144.60;22;2,708;$ 137,235.15;USD 15,233.12;$ 2,064.09;USD 229.11;$ 5.73;USD 0.64;$0.113;USD 0.013;$ 3,664.00;USD 406.70;1,411;1.78;52,835;173,635;1,215,206;23,962;160;23,875;;9.01;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Junio;June-2015;SOFSE;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;245,337;;;245,337;3.3%;245,337;1,668,292;;;1,668,292;0.5%;39.0;0.3%;;;6.8;;;2,392,267;;;76;;;5,080;451;4,629;3.3%;3,804;825;74.88%;95.00%;;82.18%;91.12%;;3,931,185;26.6%;151,141;25.2%;849;125;26.0%;193;1;54.2;26.0%;28.08%;26.0%;90,417,255;23.0;0.0%;4,004,755;;;-8.59%;$10,230,022.00;$2.60;1.46%;USD 0.29;26.01;72.3;144.60;22;2,708;$ 141,494.08;USD 15,541.04;$ 2,209.99;USD 242.73;$ 6.13;USD 0.67;$0.113;USD 0.012;$ 3,777.70;USD 414.93;1,452;1.71;54,373;178,690;1,250,584;23,075;160;24,570;;9.10;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Julio;July-2015;SOFSE;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;267,491;;;267,491;7.2%;267,491;1,818,939;;;1,818,939;4.5%;39.0;0.3%;;;6.8;;;2,608,290;;;76;;;5,260;213;5,047;7.2%;4,298;749;81.71%;95.00%;;85.16%;95.95%;;4,256,063;27.9%;156,243;27.9%;843;124;22.4%;193;1;53.8;22.4%;27.88%;22.4%;97,889,449;23.0;0.0%;4,146,888;;;-5.54%;$11,177,017.20;$2.63;1.44%;USD 0.29;27.24;72.3;144.60;22;2,708;$ 154,592.22;USD 16,792.88;$ 2,214.59;USD 240.56;$ 6.14;USD 0.67;$0.114;USD 0.012;$ 4,127.41;USD 448.35;1,572;1.86;58,867;193,457;1,353,934;25,158;160;26,600;;9.21;;;;;;;;;;;;;;;;;;;;;;;;;
2015;Agosto;August-2015;SOFSE;San Martín;SM - Retiro-Pilar-Dr. Cabred (d);Diésel;269,876;;;269,876;7.5%;269,876;1,889,132;;;1,889,132;7.7%;39.0;0.3%;;;7.0;;;2,708,944;;;76;;;5,192;100;5,092;7.5%;4,343;749;83.65%;95.00%;;85.29%;98.07%;;4,059,610;17.1%;153,599;17.1%;797;114;8.8%;193;1;49.4;8.8%;25.61%;8.8%;93,371,030;23.0;0.0%;3,928,229;;;-1.85%;$10,598,214.00;$2.61;1.40%;USD 0.28;26.43;72.3;144.60;22;2,708;$ 146,586.64;USD 15,743.97;$ 2,081.35;USD 223.54;$ 5.61;USD 0.60;$0.114;USD 0.012;$ 3,913.67;USD 420.34;1,499;1.88;56,150;184,528;1,291,439;26,129;160;25,373;Estación Ciudad Universitaria: Inaugurada el 29/08/2015 en reemplazo de Estación Scalabrini Ortiz;9.31;;;;;;;;;;;;;;;;;;;;;;;;;
